Survey,Haul,Latitude,Longitude,DateTime,Length (mm),Weight (g),Age,Maturity,MaturityTable,Sex_index
199403,27,58.1085,-154.16033,3/29/1994 13:00,560,1404,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,560,1516,,3,3,2
199403,27,58.1085,-154.16033,3/29/1994 13:00,460,732,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,490,940,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,450,716,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,480,788,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,500,1056,,5,3,2
199403,27,58.1085,-154.16033,3/29/1994 13:00,470,976,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,510,896,,3,3,2
199403,27,58.1085,-154.16033,3/29/1994 13:00,460,720,,3,3,2
199403,27,58.1085,-154.16033,3/29/1994 13:00,480,760,,5,3,2
199403,27,58.1085,-154.16033,3/29/1994 13:00,460,674,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,540,1130,,3,3,2
199403,27,58.1085,-154.16033,3/29/1994 13:00,450,582,,3,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,490,966,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,480,886,,2,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,420,588,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,480,838,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,550,1486,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,510,990,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,400,490,,5,3,2
199403,27,58.1085,-154.16033,3/29/1994 13:00,460,840,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,470,832,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,450,732,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,490,974,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,470,920,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,450,738,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,420,584,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,540,1478,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,490,986,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,400,448,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,480,794,,3,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,520,1096,,4,3,1
199403,27,58.1085,-154.16033,3/29/1994 13:00,510,1046,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,510,1096,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,590,1340,11,3,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,520,988,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,590,1606,,4,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,500,940,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,490,872,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,490,904,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,570,1606,,4,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,470,722,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,510,1030,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,550,1268,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,560,1278,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,520,1180,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,460,772,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,500,1086,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,520,1084,9,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,540,1400,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,520,1148,5,3,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,510,908,5,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,540,1662,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,490,838,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,500,938,7,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,460,842,,4,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,500,984,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,470,972,,4,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,500,862,8,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,520,1020,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,480,904,5,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,620,2024,8,4,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,530,1164,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,500,832,7,5,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,450,638,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,520,1398,6,3,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,510,1088,6,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,590,1652,10,5,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,470,850,,3,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,610,1344,14,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,450,618,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,490,1020,,4,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,520,1208,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,560,1148,10,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,480,838,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,580,1608,,4,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,570,1432,,3,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,630,1898,9,3,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,560,1582,,4,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,620,1996,9,3,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,560,1470,8,4,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,530,1392,,4,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,560,1600,10,3,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,570,1214,,5,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,490,890,,5,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,490,1140,,4,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,440,608,,5,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,530,1108,,2,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,580,1684,,3,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,470,870,,4,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,470,740,,3,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,510,932,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,470,770,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,560,1620,,4,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,490,990,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,580,1642,,4,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,470,702,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,480,826,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,470,760,,2,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,530,1136,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,470,918,,3,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,450,622,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,500,1104,,3,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,500,1066,,4,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,530,994,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,490,1010,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,570,1372,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,530,1146,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,500,1030,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,490,842,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,500,892,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,490,938,,4,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,620,2326,,3,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,440,544,,5,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,470,746,,5,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,510,990,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,560,1236,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,490,944,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,520,1086,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,440,532,,5,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,520,1094,,2,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,500,922,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,450,744,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,570,1534,,4,3,1
199403,28,58.11167,-154.1645,3/29/1994 18:00,480,808,,3,3,2
199403,28,58.11167,-154.1645,3/29/1994 18:00,490,846,,5,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,550,1390,7,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,540,1512,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,430,674,6,5,3,1
199403,29,58.18217,-154.10417,3/30/1994 1:00,530,1210,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,570,1460,8,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,470,932,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,500,1226,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,580,1532,9,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,600,1662,10,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,560,1474,9,5,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,620,2058,10,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,550,1492,9,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,550,1292,5,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,520,1192,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,560,1634,9,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,500,1206,7,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,460,676,,5,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,510,1246,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,510,1086,8,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,550,1080,,5,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,540,1344,5,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,620,1912,12,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,490,884,6,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,480,896,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,570,1462,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,500,1046,,5,3,1
199403,29,58.18217,-154.10417,3/30/1994 1:00,540,1274,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,530,1436,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,520,1256,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,490,748,,5,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,500,890,,5,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,470,890,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,580,1464,8,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,500,1110,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,580,1632,10,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,550,1206,10,4,3,1
199403,29,58.18217,-154.10417,3/30/1994 1:00,560,1328,9,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,530,1378,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,510,1038,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,500,1360,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,600,1622,7,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,570,1700,9,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,450,712,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,490,1096,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,560,1138,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,540,1386,7,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,500,1050,6,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,500,1128,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,560,1438,9,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,540,1326,10,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,540,1142,6,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,540,1116,10,4,3,1
199403,29,58.18217,-154.10417,3/30/1994 1:00,580,1914,9,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,500,994,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,450,690,,2,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,530,1300,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,460,898,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,610,2470,11,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,490,1122,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,450,814,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,570,1298,,4,3,1
199403,29,58.18217,-154.10417,3/30/1994 1:00,550,1438,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,510,932,,4,3,1
199403,29,58.18217,-154.10417,3/30/1994 1:00,480,776,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,490,700,,5,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,570,1570,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,460,688,,5,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,460,818,,4,3,1
199403,29,58.18217,-154.10417,3/30/1994 1:00,490,1076,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,580,1670,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,470,776,,4,3,1
199403,29,58.18217,-154.10417,3/30/1994 1:00,580,1546,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,500,1012,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,490,840,,4,3,1
199403,29,58.18217,-154.10417,3/30/1994 1:00,560,1452,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,610,1748,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,540,1368,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,560,1126,,5,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,580,1502,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,480,854,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,620,1912,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,550,1442,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,460,720,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,540,1264,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,510,1286,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,520,1398,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,510,1276,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,530,926,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,470,844,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,530,1358,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,560,1392,,5,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,600,2124,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,470,1008,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,490,1004,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,510,1400,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,530,970,,5,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,360,342,,2,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,540,1456,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,470,944,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,560,1736,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,570,1854,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,600,1710,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,530,1264,,3,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,580,1556,,4,3,2
199403,29,58.18217,-154.10417,3/30/1994 1:00,620,1526,,5,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,600,1726,8,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,550,1328,8,3,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,540,1230,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,550,1402,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,490,758,,5,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,510,982,,4,3,1
199403,30,58.09433,-154.19733,3/30/1994 9:00,570,1662,7,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,490,1094,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,470,812,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,570,1634,10,3,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,500,1022,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,450,1094,,5,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,460,720,5,5,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,500,1100,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,500,1044,,3,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,480,1090,6,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,480,964,,3,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,450,592,,5,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,570,1770,11,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,440,570,5,4,3,1
199403,30,58.09433,-154.19733,3/30/1994 9:00,540,1352,8,4,3,1
199403,30,58.09433,-154.19733,3/30/1994 9:00,470,800,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,470,942,,3,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,460,856,,3,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,590,1810,9,5,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,490,874,5,3,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,540,1294,,3,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,530,1294,8,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,480,916,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,490,858,,5,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,500,1078,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,490,898,,3,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,450,628,,5,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,560,1456,11,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,530,1236,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,560,1422,,3,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,560,1340,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,500,1038,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,470,962,,3,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,570,1842,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,470,942,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,460,682,6,5,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,510,960,6,5,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,550,1634,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,500,876,,3,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,550,1438,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,470,904,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,470,818,,5,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,540,1254,11,3,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,470,920,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,540,1534,,3,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,590,1666,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,500,1154,,3,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,480,892,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,530,1192,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,260,116,,1,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,530,1396,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,520,1016,,5,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,570,1402,,4,3,1
199403,30,58.09433,-154.19733,3/30/1994 9:00,560,1612,,4,3,2
199403,30,58.09433,-154.19733,3/30/1994 9:00,470,906,,4,3,2
