"model","year","warming"
"INM-CM5-0",2073,2.83325104061852
"INM-CM5-0",2074,2.86880871647865
"INM-CM5-0",2075,2.90404019063632
"INM-CM5-0",2076,2.9389464970581
"INM-CM5-0",2077,2.97353079831632
"INM-CM5-0",2078,3.00779833619213
"INM-CM5-0",2079,3.04175636348601
"INM-CM5-0",2080,3.07541405696726
"INM-CM5-0",2081,3.1087824114993
"INM-CM5-0",2082,3.1418741154799
"INM-CM5-0",2083,3.17470340783465
"INM-CM5-0",2084,3.20728591689501
"INM-CM5-0",2085,3.23963848158017
"INM-CM5-0",2086,3.27177895538242
"INM-CM5-0",2087,3.30372599372786
"INM-CM5-0",2088,3.33549882534809
"INM-CM5-0",2089,3.36711700835183
"INM-CM5-0",2090,3.39860017172716
"INM-CM5-0",2091,3.42996774303706
"INM-CM5-0",2092,3.46123866308756
"INM-CM5-0",2093,3.49243108835311
"INM-CM5-0",2094,3.52356208193396
"INM-CM5-0",2095,3.55464729379523
"INM-CM5-0",2096,3.58570063099761
"INM-CM5-0",2097,3.61673391857237
"INM-CM5-0",2098,3.64775655161992
"INM-CM5-0",2099,3.67877513912013
"MIROC-ES2L",1850,-0.0934103618212579
"MIROC-ES2L",1851,-0.0845305386420691
"MIROC-ES2L",1852,-0.0756586584490085
"MIROC-ES2L",1853,-0.0668077190589162
"MIROC-ES2L",1854,-0.0579962328546586
"MIROC-ES2L",1855,-0.0492475484080781
"MIROC-ES2L",1856,-0.0405891860446866
"MIROC-ES2L",1857,-0.032052188083845
"MIROC-ES2L",1858,-0.0236704846408632
"MIROC-ES2L",1859,-0.0154802760089501
"MIROC-ES2L",1860,-0.0075194327488741
"MIROC-ES2L",1861,0.000173085292909898
"MIROC-ES2L",1862,0.00755778974551862
"MIROC-ES2L",1863,0.0145952029069851
"MIROC-ES2L",1864,0.021246373987008
"MIROC-ES2L",1865,0.027473370996505
"MIROC-ES2L",1866,0.0332397468795733
"MIROC-ES2L",1867,0.0385109784979361
"MIROC-ES2L",1868,0.0432548771069645
"MIROC-ES2L",1869,0.0474419690082893
"MIROC-ES2L",1870,0.0510458451247509
"MIROC-ES2L",1871,0.0540434783162899
"MIROC-ES2L",1872,0.0564155073459205
"MIROC-ES2L",1873,0.0581464865050259
"MIROC-ES2L",1874,0.0592251000224695
"MIROC-ES2L",1875,0.0596443405092347
"MIROC-ES2L",1876,0.0594016508265924
"MIROC-ES2L",1877,0.0584990289174952
"MIROC-ES2L",1878,0.0569430952968012
"MIROC-ES2L",1879,0.0547451230670436
"MIROC-ES2L",1880,0.051921030499828
"MIROC-ES2L",1881,0.0484913364091474
"MIROC-ES2L",1882,0.0444810787310568
"MIROC-ES2L",1883,0.0399196969199017
"MIROC-ES2L",1884,0.0348408789696022
"MIROC-ES2L",1885,0.0292823740707335
"MIROC-ES2L",1886,0.0232857721157129
"MIROC-ES2L",1887,0.0168962514679493
"MIROC-ES2L",1888,0.0101622966114857
"MIROC-ES2L",1889,0.00313538749493809
"MIROC-ES2L",1890,-0.00413033742252008
"MIROC-ES2L",1891,-0.0115784422294508
"MIROC-ES2L",1892,-0.0191505763515116
"MIROC-ES2L",1893,-0.0267868765299705
"MIROC-ES2L",1894,-0.03442638528942
"MIROC-ES2L",1895,-0.0420074830488572
"MIROC-ES2L",1896,-0.0494683309006253
"MIROC-ES2L",1897,-0.0567473209661668
"MIROC-ES2L",1898,-0.0637835311397437
"MIROC-ES2L",1899,-0.070517180954222
"MIROC-ES2L",1900,-0.0768900852424945
"MIROC-ES2L",1901,-0.0828461022323693
"MIROC-ES2L",1902,-0.0883315726972808
"MIROC-ES2L",1903,-0.0932957467931189
"MIROC-ES2L",1904,-0.0976911952442455
"MIROC-ES2L",1905,-0.101474201598236
"MIROC-ES2L",1906,-0.104605132349895
"MIROC-ES2L",1907,-0.10704878184286
"MIROC-ES2L",1908,-0.108774688987515
"MIROC-ES2L",1909,-0.109757422990909
"MIROC-ES2L",1910,-0.109976835475125
"MIROC-ES2L",1911,-0.109418276564189
"MIROC-ES2L",1912,-0.108072772747268
"MIROC-ES2L",1913,-0.105937164573478
"MIROC-ES2L",1914,-0.103014202502872
"MIROC-ES2L",1915,-0.0993125995245459
"MIROC-ES2L",1916,-0.0948470394571404
"MIROC-ES2L",1917,-0.0896381401651842
"MIROC-ES2L",1918,-0.0837123712553954
"MIROC-ES2L",1919,-0.0771019261590365
"MIROC-ES2L",1920,-0.0698445488541903
"MIROC-ES2L",1921,-0.061983315835914
"MIROC-ES2L",1922,-0.0535663742982334
"MIROC-ES2L",1923,-0.0446466378466452
"MIROC-ES2L",1924,-0.0352814414113554
"MIROC-ES2L",1925,-0.0255321573762386
"MIROC-ES2L",1926,-0.0154637752737773
"MIROC-ES2L",1927,-0.00514444771819663
"MIROC-ES2L",1928,0.00535499444383758
"MIROC-ES2L",1929,0.0159615544973615
"MIROC-ES2L",1930,0.026600606203929
"MIROC-ES2L",1931,0.0371964503494565
"MIROC-ES2L",1932,0.0476728875015684
"MIROC-ES2L",1933,0.0579538027948032
"MIROC-ES2L",1934,0.0679637584058664
"MIROC-ES2L",1935,0.0776285892571154
"MIROC-ES2L",1936,0.086875997397137
"MIROC-ES2L",1937,0.0956361404543159
"MIROC-ES2L",1938,0.10384220954232
"MIROC-ES2L",1939,0.111430992018268
"MIROC-ES2L",1940,0.118343414553555
"MIROC-ES2L",1941,0.124525062075165
"MIROC-ES2L",1942,0.129926668271051
"MIROC-ES2L",1943,0.134504573526646
"MIROC-ES2L",1944,0.138221146369294
"MIROC-ES2L",1945,0.141045164742527
"MIROC-ES2L",1946,0.142952153711172
"MIROC-ES2L",1947,0.143924676508685
"MIROC-ES2L",1948,0.143952576178527
"MIROC-ES2L",1949,0.143033165428424
"MIROC-ES2L",1950,0.141171362707567
"MIROC-ES2L",1951,0.138379772929822
"MIROC-ES2L",1952,0.134678711695409
"MIROC-ES2L",1953,0.130096172308834
"MIROC-ES2L",1954,0.124667735345313
"MIROC-ES2L",1955,0.118436420980225
"MIROC-ES2L",1956,0.11145248476032
"MIROC-ES2L",1957,0.103773157959249
"MIROC-ES2L",1958,0.0954623341177265
"MIROC-ES2L",1959,0.0865902038177567
"MIROC-ES2L",1960,0.0772328401755573
"MIROC-ES2L",1961,0.0674717379562624
"MIROC-ES2L",1962,0.0573933096103671
"MIROC-ES2L",1963,0.0470883419043902
"MIROC-ES2L",1964,0.0366514171620762
"MIROC-ES2L",1965,0.026180303445323
"MIROC-ES2L",1966,0.0157753182818005
"MIROC-ES2L",1967,0.00553867078721181
"MIROC-ES2L",1968,-0.00442621276865108
"MIROC-ES2L",1969,-0.0140153747435563
"MIROC-ES2L",1970,-0.0231250179272584
"MIROC-ES2L",1971,-0.0316521979727675
"MIROC-ES2L",1972,-0.0394955110322824
"MIROC-ES2L",1973,-0.0465557711963196
"MIROC-ES2L",1974,-0.0527366724007963
"MIROC-ES2L",1975,-0.057945429579449
"MIROC-ES2L",1976,-0.0620933939964644
"MIROC-ES2L",1977,-0.0650966378955182
"MIROC-ES2L",1978,-0.0668765038455975
"MIROC-ES2L",1979,-0.067360114447883
"MIROC-ES2L",1980,-0.0664808383904402
"MIROC-ES2L",1981,-0.0641787091949736
"MIROC-ES2L",1982,-0.060400793389643
"MIROC-ES2L",1983,-0.0551015052606452
"MIROC-ES2L",1984,-0.0482428657791324
"MIROC-ES2L",1985,-0.0397947037651388
"MIROC-ES2L",1986,-0.0297347978326943
"MIROC-ES2L",1987,-0.0180489581553867
"MIROC-ES2L",1988,-0.00473104759561351
"MIROC-ES2L",1989,0.0102170577515945
"MIROC-ES2L",1990,0.0267855680421334
"MIROC-ES2L",1991,0.0449569381334944
"MIROC-ES2L",1992,0.0647060834502018
"MIROC-ES2L",1993,0.0860006512330226
"MIROC-ES2L",1994,0.108801344681517
"MIROC-ES2L",1995,0.133062297061888
"MIROC-ES2L",1996,0.15873149244173
"MIROC-ES2L",1997,0.185751229332524
"MIROC-ES2L",1998,0.214058623174277
"MIROC-ES2L",1999,0.243586143286467
"MIROC-ES2L",2000,0.274262179639279
"MIROC-ES2L",2001,0.306011634570596
"MIROC-ES2L",2002,0.338756534389777
"MIROC-ES2L",2003,0.372416655670481
"MIROC-ES2L",2004,0.406910160942497
"MIROC-ES2L",2005,0.442154238448188
"MIROC-ES2L",2006,0.478065740631721
"MIROC-ES2L",2007,0.514561816080553
"MIROC-ES2L",2008,0.551560529735501
"MIROC-ES2L",2009,0.588981466329717
"MIROC-ES2L",2010,0.626746312204412
"MIROC-ES2L",2011,0.664779410879251
"MIROC-ES2L",2012,0.70300828802618
"MIROC-ES2L",2013,0.741364141802645
"MIROC-ES2L",2014,0.779782294842968
"MIROC-ES2L",2015,0.818202604579047
"MIROC-ES2L",2016,0.856569828963274
"MIROC-ES2L",2017,0.894833945089274
"MIROC-ES2L",2018,0.932950418650933
"MIROC-ES2L",2019,0.970880422637533
"MIROC-ES2L",2020,1.00859100413302
"MIROC-ES2L",2021,1.04605519856227
"MIROC-ES2L",2022,1.08325209120481
"MIROC-ES2L",2023,1.12016682627044
"MIROC-ES2L",2024,1.15679056429857
"MIROC-ES2L",2025,1.19312038909808
"MIROC-ES2L",2026,1.22915916588415
"MIROC-ES2L",2027,1.26491535268771
"MIROC-ES2L",2028,1.30040276750887
"MIROC-ES2L",2029,1.33564031405356
"MIROC-ES2L",2030,1.37065166923039
"MIROC-ES2L",2031,1.40546493588785
"MIROC-ES2L",2032,1.44011226453969
"MIROC-ES2L",2033,1.47462944805492
"MIROC-ES2L",2034,1.50905549347689
"MIROC-ES2L",2035,1.54343217528253
"MIROC-ES2L",2036,1.57780357449637
"MIROC-ES2L",2037,1.61221560813303
"MIROC-ES2L",2038,1.64671555345939
"MIROC-ES2L",2039,1.68135157153933
"MIROC-ES2L",2040,1.71617223445506
"MIROC-ES2L",2041,1.75122606048685
"MIROC-ES2L",2042,1.78656106138292
"MIROC-ES2L",2043,1.82222430566029
"MIROC-ES2L",2044,1.85826150165439
"MIROC-ES2L",2045,1.89471660377499
"MIROC-ES2L",2046,1.93163144513963
"MIROC-ES2L",2047,1.96904539943908
"MIROC-ES2L",2048,2.00699507455238
"MIROC-ES2L",2049,2.04551404006892
"MIROC-ES2L",2050,2.08463259050287
"MIROC-ES2L",2051,2.12437754559769
"MIROC-ES2L",2052,2.16477208872575
"MIROC-ES2L",2053,2.20583564399012
"MIROC-ES2L",2054,2.24758379223864
"MIROC-ES2L",2055,2.29002822580816
"MIROC-ES2L",2056,2.33317674143215
"MIROC-ES2L",2057,2.37703327037386
"MIROC-ES2L",2058,2.42159794449099
"MIROC-ES2L",2059,2.46686719660154
"MIROC-ES2L",2060,2.51283389320747
"MIROC-ES2L",2061,2.55948749734437
"MIROC-ES2L",2062,2.6068142590656
"MIROC-ES2L",2063,2.65479743084181
"MIROC-ES2L",2064,2.70341750495817
"MIROC-ES2L",2065,2.75265246983226
"MIROC-ES2L",2066,2.80247808204602
"MIROC-ES2L",2067,2.85286815079766
"MIROC-ES2L",2068,2.9037948314228
"MIROC-ES2L",2069,2.9552289246192
"MIROC-ES2L",2070,3.0071401780267
"MIROC-ES2L",2071,3.0594975868693
"MIROC-ES2L",2072,3.11226969045416
"MIROC-ES2L",2073,3.16542486144361
"MIROC-ES2L",2074,3.21893158496762
"MIROC-ES2L",2075,3.27275872482373
"MIROC-ES2L",2076,3.32687577421748
"MIROC-ES2L",2077,3.3812530887239
"MIROC-ES2L",2078,3.43586209939862
"MIROC-ES2L",2079,3.490675504231
"MIROC-ES2L",2080,3.5456674364084
"MIROC-ES2L",2081,3.60081360814545
"MIROC-ES2L",2082,3.65609142912262
"MIROC-ES2L",2083,3.71148009887038
"MIROC-ES2L",2084,3.76696067272199
"MIROC-ES2L",2085,3.8225161012404
"MIROC-ES2L",2086,3.8781312432951
"MIROC-ES2L",2087,3.93379285321794
"MIROC-ES2L",2088,3.98948954270718
"MIROC-ES2L",2089,4.0452117183593
"MIROC-ES2L",2090,4.10095149589849
"MIROC-ES2L",2091,4.15670259233139
"MIROC-ES2L",2092,4.21246019738109
"MIROC-ES2L",2093,4.26822082564442
"MIROC-ES2L",2094,4.32398215096848
"MIROC-ES2L",2095,4.37974282455379
"MIROC-ES2L",2096,4.43550227825953
"MIROC-ES2L",2097,4.49126051450822
"MIROC-ES2L",2098,4.54701788406358
"MIROC-ES2L",2099,4.60277485278208
"MIROC6",1850,-0.08070480718817
"MIROC6",1851,-0.0731680921400071
"MIROC6",1852,-0.0656403899904141
"MIROC6",1853,-0.0581363890174628
"MIROC6",1854,-0.050676904313129
"MIROC6",1855,-0.0432880326839573
"MIROC6",1856,-0.0360003208613909
"MIROC6",1857,-0.0288479490757492
"MIROC6",1858,-0.0218679324026587
"MIROC6",1859,-0.0150993425739187
"MIROC6",1860,-0.008582553164787
"MIROC6",1861,-0.00235851122414983
"MIROC6",1862,0.00353196149395184
"MIROC6",1863,0.0090488345051757
"MIROC6",1864,0.0141534986097695
"MIROC6",1865,0.018809356858511
"MIROC6",1866,0.0229823735114417
"MIROC6",1867,0.0266415782087506
"MIROC6",1868,0.0297595227942953
"MIROC6",1869,0.0323126884941861
"MIROC6",1870,0.0342818414514803
"MIROC6",1871,0.0356523349460408
"MIROC6",1872,0.0364143569870855
"MIROC6",1873,0.0365631223443784
"MIROC6",1874,0.0360990084821315
"MIROC6",1875,0.03502763527137
"MIROC6",1876,0.0333598887742391
"MIROC6",1877,0.0311118898201106
"MIROC6",1878,0.0283049085131481
"MIROC6",1879,0.0249652262312205
"MIROC6",1880,0.0211239470813826
"MIROC6",1881,0.0168167611726565
"MIROC6",1882,0.0120836624410079
"MIROC6",1883,0.00696862411597593
"MIROC6",1884,0.00151923524566121
"MIROC6",1885,-0.00421369800355248
"MIROC6",1886,-0.0101765822890292
"MIROC6",1887,-0.0163134940590501
"MIROC6",1888,-0.0225666591320026
"MIROC6",1889,-0.0288769503169032
"MIROC6",1890,-0.0351843983865049
"MIROC6",1891,-0.0414287116373229
"MIROC6",1892,-0.0475497992357411
"MIROC6",1893,-0.0534882935562178
"MIROC6",1894,-0.0591860667661349
"MIROC6",1895,-0.0645867370009223
"MIROC6",1896,-0.0696361596037243
"MIROC6",1897,-0.0742828990717574
"MIROC6",1898,-0.0784786775574555
"MIROC6",1899,-0.0821787960134826
"MIROC6",1900,-0.0853425243434604
"MIROC6",1901,-0.0879334572238047
"MIROC6",1902,-0.0899198325923646
"MIROC6",1903,-0.0912748101531301
"MIROC6",1904,-0.0919767076209189
"MIROC6",1905,-0.0920091928209466
"MIROC6",1906,-0.0913614301622252
"MIROC6",1907,-0.0900281804176678
"MIROC6",1908,-0.0880098531623102
"MIROC6",1909,-0.0853125116419529
"MIROC6",1910,-0.0819478302627802
"MIROC6",1911,-0.077933005304801
"MIROC6",1912,-0.0732906198647826
"MIROC6",1913,-0.0680484644233449
"MIROC6",1914,-0.0622393148038261
"MIROC6",1915,-0.0559006696431548
"MIROC6",1916,-0.0490744498249378
"MIROC6",1917,-0.0418066626293069
"MIROC6",1918,-0.0341470336298993
"MIROC6",1919,-0.0261486096151575
"MIROC6",1920,-0.0178673360241069
"MIROC6",1921,-0.00936161256761651
"MIROC6",1922,-0.000691830851587697
"MIROC6",1923,0.00808010207192953
"MIROC6",1924,0.0168912502258211
"MIROC6",1925,0.0256781412640983
"MIROC6",1926,0.0343772610247047
"MIROC6",1927,0.0429255460750058
"MIROC6",1928,0.0512608703149025
"MIROC6",1929,0.0593225218051224
"MIROC6",1930,0.0670516661230239
"MIROC6",1931,0.0743917927128733
"MIROC6",1932,0.0812891408910983
"MIROC6",1933,0.0876931023858505
"MIROC6",1934,0.0935565975332874
"MIROC6",1935,0.0988364225163873
"MIROC6",1936,0.10349356531388
"MIROC6",1937,0.107493488323982
"MIROC6",1938,0.110806375936241
"MIROC6",1939,0.113407345643451
"MIROC6",1940,0.115276621609286
"MIROC6",1941,0.116399669934514
"MIROC6",1942,0.116767295191268
"MIROC6",1943,0.11637569811865
"MIROC6",1944,0.115226494690209
"MIROC6",1945,0.113326697072479
"MIROC6",1946,0.11068865729096
"MIROC6",1947,0.107329974702638
"MIROC6",1948,0.103273368641261
"MIROC6",1949,0.0985465178496079
"MIROC6",1950,0.0931818685412602
"MIROC6",1951,0.0872164131410666
"MIROC6",1952,0.0806914419359564
"MIROC6",1953,0.0736522700275633
"MIROC6",1954,0.0661479421113105
"MIROC6",1955,0.0582309177153608
"MIROC6",1956,0.0499567396148603
"MIROC6",1957,0.0413836881936496
"MIROC6",1958,0.032572424556186
"MIROC6",1959,0.0235856251981608
"MIROC6",1960,0.0144876110253601
"MIROC6",1961,0.00534397346804506
"MIROC6",1962,-0.00377879962654999
"MIROC6",1963,-0.012813695726646
"MIROC6",1964,-0.0216935444813849
"MIROC6",1965,-0.0303513773501638
"MIROC6",1966,-0.0387207777655367
"MIROC6",1967,-0.0467362197520136
"MIROC6",1968,-0.0543333930878713
"MIROC6",1969,-0.061449513271922
"MIROC6",1970,-0.0680236147394554
"MIROC6",1971,-0.073996825960237
"MIROC6",1972,-0.0793126252431045
"MIROC6",1973,-0.0839170762653799
"MIROC6",1974,-0.087759042538463
"MIROC6",1975,-0.0907903802117582
"MIROC6",1976,-0.0929661088038811
"MIROC6",1977,-0.094244559630729
"MIROC6",1978,-0.0945875018737195
"MIROC6",1979,-0.093960246395874
"MIROC6",1980,-0.0923317275680648
"MIROC6",1981,-0.089674563511033
"MIROC6",1982,-0.0859650952899984
"MIROC6",1983,-0.0811834057170454
"MIROC6",1984,-0.0753133185214926
"MIROC6",1985,-0.0683423787395849
"MIROC6",1986,-0.0602618152522995
"MIROC6",1987,-0.051066486463115
"MIROC6",1988,-0.040754810157497
"MIROC6",1989,-0.0293286786217225
"MIROC6",1990,-0.0167933601220111
"MIROC6",1991,-0.00315738785588193
"MIROC6",1992,0.0115675625131298
"MIROC6",1993,0.0273668056372504
"MIROC6",1994,0.0442227885036889
"MIROC6",1995,0.0621152406414974
"MIROC6",1996,0.0810213315033895
"MIROC6",1997,0.100915834052568
"MIROC6",1998,0.121771293633178
"MIROC6",1999,0.143558201254499
"MIROC6",2000,0.1662451704737
"MIROC6",2001,0.189799117117682
"MIROC6",2002,0.214185441140533
"MIROC6",2003,0.239368209968196
"MIROC6",2004,0.265310342735004
"MIROC6",2005,0.291973794867073
"MIROC6",2006,0.319319742513681
"MIROC6",2007,0.347308766370072
"MIROC6",2008,0.375901034471492
"MIROC6",2009,0.40505648356967
"MIROC6",2010,0.434734998728091
"MIROC6",2011,0.464896590790872
"MIROC6",2012,0.495501571393267
"MIROC6",2013,0.526510725187266
"MIROC6",2014,0.557885478956417
"MIROC6",2015,0.589588067287641
"MIROC6",2016,0.621581694457201
"MIROC6",2017,0.653830692170981
"MIROC6",2018,0.686300672779814
"MIROC6",2019,0.718958677565661
"MIROC6",2020,0.75177331966874
"MIROC6",2021,0.784714921196437
"MIROC6",2022,0.817755644026191
"MIROC6",2023,0.850869613784947
"MIROC6",2024,0.884033036459972
"MIROC6",2025,0.91722430706981
"MIROC6",2026,0.95042410980164
"MIROC6",2027,0.983615509002682
"MIROC6",2028,1.01678403039991
"MIROC6",2029,1.04991773191506
"MIROC6",2030,1.08300726344144
"MIROC6",2031,1.1160459149561
"MIROC6",2032,1.14902965235626
"MIROC6",2033,1.18195714043335
"MIROC6",2034,1.21482975243086
"MIROC6",2035,1.24765156567571
"MIROC6",2036,1.28042934282517
"MIROC6",2037,1.31317249833337
"MIROC6",2038,1.34589304981396
"MIROC6",2039,1.37860555405606
"MIROC6",2040,1.41132702754124
"MIROC6",2041,1.44407685140726
"MIROC6",2042,1.47687666091122
"MIROC6",2043,1.50975021955661
"MIROC6",2044,1.54272327816923
"MIROC6",2045,1.57582341932922
"MIROC6",2046,1.60907988769512
"MIROC6",2047,1.64252340688506
"MIROC6",2048,1.67618598371203
"MIROC6",2049,1.71010070069999
"MIROC6",2050,1.74430149793789
"MIROC6",2051,1.77882294545374
"MIROC6",2052,1.81370000741279
"MIROC6",2053,1.84896779955895
"MIROC6",2054,1.88466134142638
"MIROC6",2055,1.92081530494734
"MIROC6",2056,1.95746376117059
"MIROC6",2057,1.99463992688214
"MIROC6",2058,2.03237591298482
"MIROC6",2059,2.07070247654354
"MIROC6",2060,2.10964877843999
"MIROC6",2061,2.14924214860113
"MIROC6",2062,2.1895078607707
"MIROC6",2063,2.2304689187823
"MIROC6",2064,2.27214585626324
"MIROC6",2065,2.31455655165488
"MIROC6",2066,2.35771606037196
"MIROC6",2067,2.40163646584681
"MIROC6",2068,2.44632675110912
"MIROC6",2069,2.49179269244299
"MIROC6",2070,2.53803677653895
"MIROC6",2071,2.58505814242089
"MIROC6",2072,2.63285254927825
"MIROC6",2073,2.6814123711727
"MIROC6",2074,2.7307266194182
"MIROC6",2075,2.78078099325514
"MIROC6",2076,2.83155795925433
"MIROC6",2077,2.88303685969851
"MIROC6",2078,2.93519404999738
"MIROC6",2079,2.98800306500054
"MIROC6",2080,3.04143481388394
"MIROC6",2081,3.09545780309841
"MIROC6",2082,3.15003838668951
"MIROC6",2083,3.20514104312662
"MIROC6",2084,3.26072867761658
"MIROC6",2085,3.31676294872866
"MIROC6",2086,3.37320461802287
"MIROC6",2087,3.43001392125334
"MIROC6",2088,3.48715095962007
"MIROC6",2089,3.54457610945893
"MIROC6",2090,3.60225044870203
"MIROC6",2091,3.66013619840224
"MIROC6",2092,3.71819717760473
"MIROC6",2093,3.77639926985952
"MIROC6",2094,3.83471089970923
"MIROC6",2095,3.89310351755256
"MIROC6",2096,3.95155209137832
"MIROC6",2097,4.01003560398838
"MIROC6",2098,4.06853755447989
"MIROC6",2099,4.12704646293909
"NorESM2-LM",1850,-0.0239561321640538
"NorESM2-LM",1851,-0.0209447994139718
"NorESM2-LM",1852,-0.017936060651872
"NorESM2-LM",1853,-0.0149341773153983
"NorESM2-LM",1854,-0.0119452485847494
"NorESM2-LM",1855,-0.00897701219419364
"NorESM2-LM",1856,-0.00603865105762827
"NorESM2-LM",1857,-0.00314060534195553
"NorESM2-LM",1858,-0.00029438958609248
"NorESM2-LM",1859,0.00248758555291809
"NorESM2-LM",1860,0.00519218734853748
"NorESM2-LM",1861,0.00780573125154248
"NorESM2-LM",1862,0.0103141477084221
"NorESM2-LM",1863,0.0127031458754585
"NorESM2-LM",1864,0.0149583744923329
"NorESM2-LM",1865,0.0170655801023168
"NorESM2-LM",1866,0.0190107627205464
"NorESM2-LM",1867,0.0207803289546208
"NorESM2-LM",1868,0.0223612424759647
"NorESM2-LM",1869,0.0237411716296339
"NorESM2-LM",1870,0.0249086338549545
"NorESM2-LM",1871,0.0258531364699921
"NorESM2-LM",1872,0.0265653132580376
"NorESM2-LM",1873,0.0270370561776558
"NorESM2-LM",1874,0.0272616414091309
"NorESM2-LM",1875,0.0272338488488284
"NorESM2-LM",1876,0.0269500740681494
"NorESM2-LM",1877,0.0264084316763082
"NorESM2-LM",1878,0.0256088489562091
"NorESM2-LM",1879,0.024553148595245
"NorESM2-LM",1880,0.0232451192961707
"NorESM2-LM",1881,0.0216905730422214
"NorESM2-LM",1882,0.019897387794877
"NorESM2-LM",1883,0.0178755344313545
"NorESM2-LM",1884,0.0156370867782182
"NorESM2-LM",1885,0.013196213670619
"NorESM2-LM",1886,0.0105691520603938
"NorESM2-LM",1887,0.00777416031489454
"NorESM2-LM",1888,0.00483145098708185
"NorESM2-LM",1889,0.00176310249717463
"NorESM2-LM",1890,-0.00140705065299684
"NorESM2-LM",1891,-0.00465354931499306
"NorESM2-LM",1892,-0.00794946274457802
"NorESM2-LM",1893,-0.0112665630074423
"NorESM2-LM",1894,-0.0145755202381563
"NorESM2-LM",1895,-0.0178461180011269
"NorESM2-LM",1896,-0.0210474877476628
"NorESM2-LM",1897,-0.0241483611041413
"NorESM2-LM",1898,-0.027117338467295
"NorESM2-LM",1899,-0.0299231721292053
"NorESM2-LM",1900,-0.0325350619041882
"NorESM2-LM",1901,-0.0349229609935173
"NorESM2-LM",1902,-0.0370578895990457
"NorESM2-LM",1903,-0.0389122535889185
"NorESM2-LM",1904,-0.0404601653326826
"NorESM2-LM",1905,-0.04167776365893
"NorESM2-LM",1906,-0.0425435297509127
"NorESM2-LM",1907,-0.0430385956886949
"NorESM2-LM",1908,-0.0431470422683713
"NorESM2-LM",1909,-0.0428561826863158
"NorESM2-LM",1910,-0.0421568286690481
"NorESM2-LM",1911,-0.04104353565756
"NorESM2-LM",1912,-0.0395148237229123
"NorESM2-LM",1913,-0.0375733709944102
"NorESM2-LM",1914,-0.0352261765264573
"NorESM2-LM",1915,-0.0324846897123241
"NorESM2-LM",1916,-0.0293649035732539
"NorESM2-LM",1917,-0.0258874095084555
"NorESM2-LM",1918,-0.0220774113820746
"NorESM2-LM",1919,-0.0179646971491067
"NorESM2-LM",1920,-0.0135835665755499
"NorESM2-LM",1921,-0.00897271399085496
"NorESM2-LM",1922,-0.00417506541717896
"NorESM2-LM",1923,0.000762430153935924
"NorESM2-LM",1924,0.00578905512334197
"NorESM2-LM",1925,0.0108506226152259
"NorESM2-LM",1926,0.0158898196444597
"NorESM2-LM",1927,0.0208465925223036
"NorESM2-LM",1928,0.0256585724376088
"NorESM2-LM",1929,0.030261538693566
"NorESM2-LM",1930,0.0345899166348365
"NorESM2-LM",1931,0.0385773068707298
"NorESM2-LM",1932,0.0421570419937945
"NorESM2-LM",1933,0.0452627666122837
"NorESM2-LM",1934,0.0478290361663764
"NorESM2-LM",1935,0.0497919296840388
"NorESM2-LM",1936,0.0510896713587425
"NorESM2-LM",1937,0.0516632556010313
"NorESM2-LM",1938,0.0514570700319773
"NorESM2-LM",1939,0.0504195107533665
"NorESM2-LM",1940,0.0485035841478742
"NorESM2-LM",1941,0.0456674894355434
"NorESM2-LM",1942,0.0418751762417022
"NorESM2-LM",1943,0.0370968715170775
"NorESM2-LM",1944,0.031309570293555
"NorESM2-LM",1945,0.0244974849583146
"NorESM2-LM",1946,0.0166524479847158
"NorESM2-LM",1947,0.00777426336816031
"NorESM2-LM",1948,-0.0021289976222093
"NorESM2-LM",1949,-0.0130407603528758
"NorESM2-LM",1950,-0.024935773914309
"NorESM2-LM",1951,-0.0377800044035562
"NorESM2-LM",1952,-0.0515305968762358
"NorESM2-LM",1953,-0.0661359078673037
"NorESM2-LM",1954,-0.0815356097764024
"NorESM2-LM",1955,-0.0976608677856504
"NorESM2-LM",1956,-0.114434589332655
"NorESM2-LM",1957,-0.131771745504203
"NorESM2-LM",1958,-0.149579763053951
"NorESM2-LM",1959,-0.167758985085739
"NorESM2-LM",1960,-0.186203197790579
"NorESM2-LM",1961,-0.204800219985253
"NorESM2-LM",1962,-0.223432551581416
"NorESM2-LM",1963,-0.241978076521487
"NorESM2-LM",1964,-0.260310815158381
"NorESM2-LM",1965,-0.278301720535407
"NorESM2-LM",1966,-0.295819512546979
"NorESM2-LM",1967,-0.312731543534292
"NorESM2-LM",1968,-0.328904688498451
"NorESM2-LM",1969,-0.344206252800604
"NorESM2-LM",1970,-0.358504889967879
"NorESM2-LM",1971,-0.371671522039509
"NorESM2-LM",1972,-0.383580254770361
"NorESM2-LM",1973,-0.394109279962981
"NorESM2-LM",1974,-0.403141757223628
"NorESM2-LM",1975,-0.410566667534382
"NorESM2-LM",1976,-0.416279631201493
"NorESM2-LM",1977,-0.420183682978598
"NorESM2-LM",1978,-0.422189997471444
"NorESM2-LM",1979,-0.422218558304823
"NorESM2-LM",1980,-0.420198764970692
"NorESM2-LM",1981,-0.416069971774391
"NorESM2-LM",1982,-0.409781953849688
"NorESM2-LM",1983,-0.401295295817937
"NorESM2-LM",1984,-0.390581699316737
"NorESM2-LM",1985,-0.377624206312873
"NorESM2-LM",1986,-0.36241733583717
